,netflix_title,title,genre_ids,poster_path,media_type,popularity,age_of_title,vote_average,vote_count,run_time,num_seasons,origin_country,keywords,director,content_rating,is_natalino,is_super_heroi,is_dorama,is_kids,is_dystopian,is_based_on_book,is_anime
7343,Love Cuisine,"Eat, Love, London","[10770, 35, 10749]",https://image.tmdb.org/t/p/w500/mJfacaS99mhiQiBWDLyBCB4FhMD.jpg,movie,0.5802,2,5.944,9,90,,"['CA', 'GB']","['london, england', 'cooking', 'chef', 'resturant']",Robert Shannon,-1,0,0,0,0,0,0,0
7344,Love Dot Com: The Social Experiment,Love Dot Com: The Social Experiment,[10749],https://image.tmdb.org/t/p/w500/3IXsU3yr4cb9cIv5fA7zEDG29TL.jpg,movie,0.2009,7,0.0,0,,,['US'],[],Charneice Fox,-1,0,0,0,0,0,0,0
7345,Love In A Puff,志明與春嬌,"[35, 18, 10749]",https://image.tmdb.org/t/p/w500/wZfY6tKADDEdx9BZen0vh9FTKcj.jpg,movie,0.7604,16,7.04,88,104,,['HK'],[],Edmond Pang,-1,0,0,0,0,0,0,0
7346,Love Ni Bhavai,લવ ની ભવાઈ,"[10749, 18, 35]",https://image.tmdb.org/t/p/w500/qMkyyQgFZghXK8xLMq8gwQmqZS4.jpg,movie,0.2656,9,8.5,6,162,,['IN'],[],Saandeep Patel,-1,0,0,0,0,0,0,0
7347,Love on Delivery,Love on Delivery,"[35, 28]",https://image.tmdb.org/t/p/w500/9OVkDveP5OrgAoV4fwWy7zoMLr5.jpg,movie,1.269,32,7.0,105,97,,['HK'],['martial arts'],Lee Lik-Chi,-1,0,0,0,0,0,0,0
7348,Love Rain,Arco-Íris do Amor,"[10749, 10770]",https://image.tmdb.org/t/p/w500/gFqjUoMUBD2IGEi6Sh4Wzn9ygQH.jpg,movie,0.4504,7,6.184,38,84,,['US'],[],Tony Dean Smith,-1,0,0,0,0,0,0,0
7349,Love Rhythms - Accidental Daddy,Love Rhythms ตอน Daddy จำเป็น,"[35, 10751, 18]",https://image.tmdb.org/t/p/w500/yr3zqoSEnHi8bBVIxTm4VnCSAVU.jpg,tv,0.6326,10,0.0,0,[45],1,['TH'],"['remake', 'family', 'single father']",,-1,0,0,0,0,0,0,0
7350,Love Shot,Um Golpe de Amor,"[35, 10749, 80]",https://image.tmdb.org/t/p/w500/vy1j1rG8NNQCYC1dOdz9LiRgmsW.jpg,movie,0.3789,7,5.8,9,81,,,[],Steven Fine,5,0,0,0,0,0,0,0
7351,Love Station,Amor em Alta Frequência,"[35, 10749]",https://image.tmdb.org/t/p/w500/n5RIB4BawHdnBu54tbRN4nf05Iq.jpg,movie,3.4355,15,5.0,7,97,,['EG'],"['radio', 'love']",Ahmed Samir Farag,-1,0,0,0,0,0,0,0
7352,Love You... Love You Not,"I Love You, I Love You Not","[18, 10751, 10749]",https://image.tmdb.org/t/p/w500/aesZ94JtQFiVdvNFNbO5CSeWms2.jpg,movie,0.6043,30,5.0,34,88,,"['FR', 'DE', 'GB', 'US']",[],Billy Hopkins,-1,0,0,0,0,0,0,0
7353,Love Your Garden,Love Your Garden,"[10767, 10764]",https://image.tmdb.org/t/p/w500/invGIU2ZEkRDm8DLHGldwux3Dqx.jpg,tv,3.6961,15,7.8,9,"[23, 46]",13,['GB'],[],,1,0,0,0,0,0,0,0
7354,"Love, Rosie",Simplesmente Acontece,"[10749, 18, 35]",https://image.tmdb.org/t/p/w500/azlKLU8YN1dY5bknWVWprIdjc7X.jpg,movie,5.243,12,7.811,6449,102,,"['GB', 'DE']","['friendship', 'based on novel or book', 'love', 'best friend', ""valentine's day"", 'teenage pregnancy', 'friends in love', 'missed opportunity']",Christian Ditter,5,0,0,0,0,0,0,0
7355,LoveTrue,LoveTrue,[99],https://image.tmdb.org/t/p/w500/wzeuMqhwyynw3JRoxj3QiVxCUVF.jpg,movie,1.2728,10,5.3,15,82,,['US'],"['love', 'woman director']",Alma Har'el,-1,0,0,0,0,0,0,0
7356,Loving Annabelle,Amando Annabelle,"[18, 10749]",https://image.tmdb.org/t/p/w500/ezgUinJ6bH0xOWQTqPpb0b7qzE6.jpg,movie,0.9573,19,6.6,299,76,,['US'],"[""girls' boarding school"", 'teacher', 'lesbian relationship', 'lesbian sex', 'lgbt', 'woman director', 'lesbian']",Katherine Brooks,-1,0,0,0,0,0,0,0
7357,Loving You,Tyler Perry's If Loving You Is Wrong,"[10766, 18]",https://image.tmdb.org/t/p/w500/wzYQGEYYvZyeuSWMHbQvhvOh8lc.jpg,tv,9.623,12,7.486,71,[60],5,['US'],"['marriage', 'married life']",Tyler Perry,3,0,0,0,0,0,0,0
7358,Lucha: Playing the Impossible,Lucha: jugando con lo imposible,[99],https://image.tmdb.org/t/p/w500/pk9Ttu2trWYwbU7kDx3QQzCidu3.jpg,movie,0.0927,10,7.0,9,98,,['AR'],"['female athlete', 'field hockey']",Ana Quiroga,-1,0,0,0,0,0,0,0
7359,Lucky Days,Dounika Naru Hibi,"[16, 18, 10749]",https://image.tmdb.org/t/p/w500/8Zr6JJw3r0FiUd5rH3rK6YXFxwm.jpg,movie,1.2315,6,5.8,19,54,,['JP'],"['slice of life', 'based on manga', 'relationship', 'lgbt', 'anime', 'yuri', ""girls' love (gl)""]",Takuya Sato,-1,0,0,0,0,0,1,1
7360,Lucky: No Time for Love,Lucky: No Time for Love,"[18, 10749]",https://image.tmdb.org/t/p/w500/hqBaHsrlg4ZavQWYtxtJpgW4nUk.jpg,movie,0.481,21,4.9,26,180,,['IN'],[],Radhika Rao,-1,0,0,0,0,0,0,0
7361,Lupt,Portretul luptătorului la tinereţe,"[28, 18, 36]",https://image.tmdb.org/t/p/w500/9JPZt7HL8NbTYdTdNx8ff7cgz8X.jpg,movie,0.4438,16,7.1,13,163,,['RO'],"['rebellion', 'communism', 'carpathians']",Constantin Popescu Jr.,-1,0,0,0,0,0,0,0
7362,Lusers,Lusers,"[35, 12]",https://image.tmdb.org/t/p/w500/rUvqrAQ1HS8AuUA7VEg6R4yRhR0.jpg,movie,1.8477,11,6.6,26,100,,"['CL', 'PE']","['world cup', 'road trip']",Ticoy Rodriguez,-1,0,0,0,0,0,0,0
7363,Ma Chu Ka,Zhang: O Bárbaro,"[28, 35, 14, 53]",https://image.tmdb.org/t/p/w500/aeNKu189bR8rvb9uLzo8chO8VCW.jpg,movie,1.5946,33,6.819,91,103,,['HK'],"['martial arts', 'hostility', 'power takeover', 'battle for power', 'revenge', 'family feud']",Wong Jing,-1,0,0,0,0,0,0,0
7364,Maacher Jhol,माछेर झोल (Maacher Jhol),"[16, 18]",https://image.tmdb.org/t/p/w500/x6ZqdGGxk7bF4tpdSjAt8Uo4CTM.jpg,movie,0.1819,9,4.0,6,12,,['IN'],"['fish', 'coming out', 'food', 'indian food', 'lgbt', 'gay theme', 'short film']",Abhishek Verma,-1,0,0,0,0,0,0,0
7365,Mac & Devin Go to High School,Mac & Devin Vão Para a Escola,[35],https://image.tmdb.org/t/p/w500/aIiMqxrxazcnHli3xs0bLHc2K9Q.jpg,movie,1.4566,14,6.5,445,75,,['US'],"['high school', 'slacker', 'marijuana', 'stoner movie']",Dylan C. Brown,5,0,0,0,0,0,0,0
7366,Macchli Jal Ki Rani Hai,,[],,,,,,,,,,[],,-1,0,0,0,0,0,0,0
7367,Mad Max,Mad Max,"[12, 28, 53, 878]",https://image.tmdb.org/t/p/w500/jHJ5xxRjXUfZ6lQHcwibAzepPf2.jpg,movie,6.5839,47,6.677,4853,93,,['AU'],"['australia', 'petrol', 'baby', 'chain', 'dystopia', 'post-apocalyptic future', 'exploitation', 'villain', 'bridge', 'matter of life and death', 'benzine', 'biker', 'cop', 'partner', 'truck', 'vigilante', 'gasoline', 'motorcycle', 'motorcycle gang', 'exploding car', 'adventurer', 'angry', 'hostile', 'aggressive', 'action hero', 'out of fuel', 'good versus evil', 'violence', 'antagonistic', 'forceful', 'harsh', 'ominous', 'urgent']",George Miller,5,0,0,0,0,1,0,0
7368,Mad Men,Mad Men: Inventando Verdades,[18],https://image.tmdb.org/t/p/w500/wa7b51oQx1cFPUEMpNsb4b4c6Lu.jpg,tv,49.1466,19,8.1,1444,,7,['US'],"['work', 'marketing', 'marriage', 'workplace', 'period drama', 'advertising', 'historical', 'advertising agency', 'executive', 'madison avenue', '1960s', 'thoughtful', 'sexual attitudes', 'dark', 'workplace harassment', 'understated', 'intense', 'workplace politics']",Matthew Weiner,3,0,0,0,0,0,0,0
7369,Mad Money,"Loucas Por Amor, Viciadas em Dinheiro","[35, 28, 80]",https://image.tmdb.org/t/p/w500/pMaygAnovaDuwZCAPdKZEpyM8uQ.jpg,movie,1.6427,18,6.461,703,100,,['US'],"['robbery', 'cleaning lady', 'stolen money', 'remake', 'money', 'gang', 'hoodlum', 'woman director', 'money problems', 'federal reserve', 'shredder']",Callie Khouri,2,0,0,0,0,0,0,0
7370,Mad Ron's Prevues from Hell,Mad Ron's Prevues from Hell,"[27, 35, 99]",https://image.tmdb.org/t/p/w500/wTyeV413drlNTxqD6uAzT79nJod.jpg,movie,2.7272,39,5.0,13,83,,['US'],"['exploitation', 'gore', 'ventriloquist', 'zombie', 'trailer compilation', 'independent film']",Jim Monaco,-1,0,0,0,0,0,0,0
7371,Mad World,Mad World,[878],https://image.tmdb.org/t/p/w500/8luuxpom0e0u8q3x4MtvKR0tozA.jpg,movie,2.3872,8,5.2,57,97,,['GB'],['dystopia'],Paul Tanter,-1,0,0,0,0,1,0,0
7372,Madaari,मदारी,"[53, 18]",https://image.tmdb.org/t/p/w500/rrZhF166gPDzdArYMSh3mPvFjYp.jpg,movie,0.3811,10,7.363,84,134,,['IN'],"['child kidnapping', 'government corruption']",Nishikant Kamat,-1,0,0,0,0,0,0,0
7373,Maddman: The Steve Madden Story,Maddman: The Steve Madden Story,[99],https://image.tmdb.org/t/p/w500/1pUAjQeBcRW3wBScDZrraPVXn99.jpg,movie,0.2233,9,6.8,9,78,,['US'],[],Ben Patterson,5,0,0,0,0,0,0,0
7374,Madre,Madre,"[18, 53]",https://image.tmdb.org/t/p/w500/eO5rhMM2SftbAUWDGclVuaBVL5W.jpg,movie,0.7615,7,6.748,127,128,,"['FR', 'ES']","['missing child', 'motherhood']",Rodrigo Sorogoyen,-1,0,0,0,0,0,0,0
7375,Maggie & Bianca: Fashion Friends,Maggie e Bianca,"[35, 10762]",https://image.tmdb.org/t/p/w500/ofDnadtamWrCkXGZvWvFSnAIGFJ.jpg,tv,3.4778,10,7.5,11,[24],3,['IT'],[],Iginio Straffi,-1,0,0,0,0,0,0,0
7376,Magi: Adventure of Sinbad,Magi: Adventure of Sinbad,"[16, 10759]",https://image.tmdb.org/t/p/w500/q7tHrdg6uce558nzYb3FEV4DQWM.jpg,tv,4.7418,10,8.048,167,[24],1,['JP'],"['magic', 'prequel', 'based on manga', 'spin off', 'dungeon', 'shounen', 'anime', 'high fantasy', 'magical powers', 'dungeon crawling']",Shinobu Otaka,3,0,0,0,0,0,1,1
7377,Magic Snowflake,L'Apprenti Père Noël et le flocon magique,"[10751, 16]",https://image.tmdb.org/t/p/w500/gngcYQcvOe5a1ibVJALngi3BWJZ.jpg,movie,0.9004,13,6.4,39,82,,"['BE', 'FR']","['holiday', 'santa claus', 'christmas story', 'christmas']",Luc Vinciguerra,-1,1,0,0,0,0,0,0
7378,Magnetic,Magnetic,[99],https://image.tmdb.org/t/p/w500/fi8fZ0wDoJL40JEHIC0ysDcFe12.jpg,movie,0.2011,8,5.9,14,115,,,[],Thierry Donard,-1,0,0,0,0,0,0,0
7379,Magnus,Magnus,[18],https://image.tmdb.org/t/p/w500/i9EW0I03whayMeRTzWidKaft7ZX.jpg,movie,0.7458,18,5.7,7,86,,"['EE', 'GB']","['suicide', 'woman director']",Kadri Kõusaar,-1,0,0,0,0,0,0,0
7380,Mahabharat,Mahabharat,"[18, 10751]",https://image.tmdb.org/t/p/w500/k1i8wqUzKHHn73Lkv2gSmbmzF53.jpg,tv,15.6783,13,8.8,26,[20],28,['IN'],['indian mythology'],Siddharth Kumar Tewary,-1,0,0,0,0,0,0,0
7381,Maharakshak Devi,,[],,,,,,,,,,[],,-1,0,0,0,0,0,0,0
7382,Maharakshak: Aryan,,[],,,,,,,,,,[],,-1,0,0,0,0,0,0,0
7383,Mahi Way,Mahi Way,[35],https://image.tmdb.org/t/p/w500/hoxCCPc39PESR0al4H38WB6peok.jpg,tv,0.5717,16,8.0,1,,1,['IN'],[],Devika Bhagat,-1,0,0,0,0,0,0,0
7384,Mahjong Heroes,打雀英雄傳,"[28, 35]",https://image.tmdb.org/t/p/w500/4T2qznU1JusQTqxSbGuJIcAfM0W.jpg,movie,0.466,45,5.5,5,91,,['HK'],[],Lee Pooi-Kuen,-1,0,0,0,0,0,0,0
7385,Mahmut & Meryem,Mahmut ile Meryem,"[10749, 18]",https://image.tmdb.org/t/p/w500/qVkWg5WxHDb92K5w7Usrvijjpiv.jpg,movie,0.5253,13,1.0,2,,,['TR'],[],Mehmet Ada Öztekin,-1,0,0,0,0,0,0,0
7386,Maine Pyaar Kyun Kiya,मैंने प्यार क्यूँ किया,"[35, 18, 10749]",https://image.tmdb.org/t/p/w500/xQ1HQEoI8KJ9j9Rr2AzMuhPLcyc.jpg,movie,0.4921,21,5.3,122,145,,['IN'],[],David Dhawan,1,0,0,0,0,0,0,0
7387,Maine Pyar Kiya,मैंने प्यार किया,"[10749, 18, 35]",https://image.tmdb.org/t/p/w500/aqZ9CEbXVLrEVAZFpT2F7PAE7dV.jpg,movie,0.4948,37,6.007,134,192,,['IN'],"[""love of one's life"", 'musical']",Sooraj Barjatya,-1,0,0,0,0,0,0,0
7388,Mala Kahich Problem Nahi,मला काहीच प्रॉब्लेम नाही,[18],https://image.tmdb.org/t/p/w500/k3LV0nPl0Y6aGMoEhZp7uu67cj4.jpg,movie,1.0006,9,7.5,2,134,,,"['family conflict', 'love story', 'drama']",Samir Vidvaans,-1,0,0,0,0,0,0,0
7389,Malicious,O Chamado do Mal,"[53, 27]",https://image.tmdb.org/t/p/w500/sSMz9j9oeydYLviGNYoro7Zk8Uc.jpg,movie,1.6831,8,5.64,182,90,,['US'],"['pregnancy', 'demon', 'entity']",Michael Winnick,-1,0,0,0,0,0,0,0
7390,Man of Tai Chi,O Homem do Tai Chi,"[28, 18]",https://image.tmdb.org/t/p/w500/7Jvo3Uf4yRIXPfKz4md4fgPQ5fD.jpg,movie,2.3538,13,6.094,973,106,,"['CN', 'HK', 'US']","['martial arts', 'china', 'extortion', 'tai chi', 'illegal matches', 'مبارز تای چی']",Keanu Reeves,5,0,0,0,0,0,0,0
7391,Man Up,Man Up!,[35],https://image.tmdb.org/t/p/w500/dwuxKqzkcWzyjUMlzuP1AWC7L2e.jpg,tv,3.5446,15,5.941,17,[22],1,['US'],"['man child', 'sitcom']",Christopher Moynihan,1,0,0,0,0,0,0,0
7392,Man vs Wild with Sunny Leone,Man vs Wild with Sunny Leone,"[10764, 99, 10759]",https://image.tmdb.org/t/p/w500/oMTCN120L9PgOumTV85p6PGIesw.jpg,tv,1.1632,8,0.0,0,,1,['US'],[],,-1,0,0,0,0,0,0,0
7393,Mandi,Mandingo: O Fruto Da Vingança,"[10749, 18, 36]",https://image.tmdb.org/t/p/w500/bZXmb4HQt24OAzdKoBdSEqcFvBw.jpg,movie,2.0548,51,6.6,146,127,,['US'],"['bare knuckle boxing', 'slavery', 'interracial relationship', 'slave owner']",Richard Fleischer,5,0,0,0,0,0,0,0
7394,Mandobasar Galpo,মন্দবাসার গল্প,"[18, 53]",https://image.tmdb.org/t/p/w500/wSK41CCKNtrNFhNeQMRix6PVXnz.jpg,movie,0.2147,9,6.0,1,98,,['IN'],[],Tathagata Banerjee,-1,0,0,0,0,0,0,0
7395,Manglehorn,Manglehorn,[18],https://image.tmdb.org/t/p/w500/ms27YhpvgE5b0JIwaNiWw6EDC8g.jpg,movie,1.2387,11,5.4,221,97,,['US'],"['small town', 'cat', 'texas', 'locksmith', 'locked in a car']",David Gordon Green,2,0,0,0,0,0,0,0
7396,Mango Dreams,Mango Dreams,"[36, 12, 18]",https://image.tmdb.org/t/p/w500/iEyKqsjtVWZe5SeniMiUqZWU178.jpg,movie,6.1727,9,7.3,6,93,,['IN'],[],John Upchurch,-1,0,0,0,0,0,0,0
7397,Manhattan Romance,Manhattan Romance,"[10749, 35, 18]",https://image.tmdb.org/t/p/w500/n792aEUTwqVHGTYT80Ry0JGMdmA.jpg,movie,0.5136,11,4.9,36,94,,['US'],"['romance', 'relationship', 'manhattan, new york city']",Tom O'Brien,-1,0,0,0,0,0,0,0
7398,Manolo: The Boy Who Made Shoes for Lizards,Manolo: The Boy Who Made Shoes for Lizards,"[18, 99]",https://image.tmdb.org/t/p/w500/vGmPncaty80whlcyeUQG1ijLbLt.jpg,movie,0.5216,9,6.1,18,89,,['GB'],[],Michael Roberts,-1,0,0,0,0,0,0,0
7399,Mansfield Park,Mansfield Park,"[18, 10770]",https://image.tmdb.org/t/p/w500/vnjpMB6wJymfpX3CraHw3zeXONF.jpg,movie,2.7966,19,6.121,116,120,,['GB'],"['based on novel or book', 'period drama', '19th century']",Iain B. MacDonald,-1,0,0,0,0,0,0,0
7400,Mantostaan,Mantostaan,[],https://image.tmdb.org/t/p/w500/g5dmUZII7nQXomTQGzniMsIZifZ.jpg,movie,0.9527,9,6.0,2,92,,,[],Rahat Kazmi,-1,0,0,0,0,0,0,0
7401,Mantra,Mantra,[27],https://image.tmdb.org/t/p/w500/vwaEmR0UDDDiBgQo4RUhIomwdiJ.jpg,movie,0.2228,4,5.0,6,17,,['FR'],[],Stef Meyer,-1,0,0,0,0,0,0,0
7402,Mara,Marshals: Uma História de Yellowstone,"[18, 37]",https://image.tmdb.org/t/p/w500/kqzWUZKQYomcJhXA5mDcaZFTWiG.jpg,tv,172.1668,0,8.235,34,,1,['US'],"['montana', 'u.s. marshal', 'cowboy', 'police procedural', 'based on tv series', 'dramatic', 'suspenseful', 'empathetic']",Spencer Hudnut,3,0,0,0,0,0,0,0
7403,Marauders,Assalto ao Poder,"[28, 80, 53]",https://image.tmdb.org/t/p/w500/1Fzgw1hpW9WeZgF19Ho4RiJp8cz.jpg,movie,10.4379,10,5.8,693,107,,['CA'],"['police', 'bank', 'fbi', 'traitor', 'bank manager', 'investigation', 'cincinnati', 'heist', 'thief', 'police station', 'bank robbery', 'out of control', 'killers']",Steven C. Miller,5,0,0,0,0,0,0,0
7404,Marching Orders,Wildcats - Marchando para o Futuro,"[99, 10764]",https://image.tmdb.org/t/p/w500/t53yy7uET7Z6SVIXfgGqcWE6KmB.jpg,tv,0.4815,8,6.2,5,[15],1,['US'],"['marching band', 'inspiring']",,3,0,0,0,0,0,0,0
7405,Mark Gatiss: A Study in Sherlock,Mark Gatiss: A Study in Sherlock,[99],https://image.tmdb.org/t/p/w500/nZn71WOPBz0WrMb0QIIWceDTQSu.jpg,movie,0.7927,10,7.3,6,28,,,[],Nathan Landeg,-1,0,0,0,0,0,0,0
7406,Maron,Maron,[35],https://image.tmdb.org/t/p/w500/9cQf0ftd6ljblYmUeMu39W7fd8F.jpg,tv,4.3354,13,7.089,45,[22],4,['US'],"['self-destruction', 'forty something']",Marc Maron,5,0,0,0,0,0,0,0
7407,Maroon,Ed Stafford: Nu e Abandonado,[99],https://image.tmdb.org/t/p/w500/9XxsxadQLjsIfOT0fSFqOcRCS2h.jpg,tv,2.2418,13,7.1,17,[43],1,['GB'],"['island', 'survival', 'marooned', 'nature', 'naked']",Ed Stafford,3,0,0,0,0,0,0,0
7408,Married at First Sight,Casamento À Primeira Vista,[10764],https://image.tmdb.org/t/p/w500/1ewP2AI8PtzwRw4pwmRSnS7xYBi.jpg,tv,11.0576,12,5.0,42,[53],19,['US'],"['experiment', 'marriage']",Lotte Offenberg Bergqvist,1,0,0,0,0,0,0,0
7409,Mars,Marshals: Uma História de Yellowstone,"[18, 37]",https://image.tmdb.org/t/p/w500/kqzWUZKQYomcJhXA5mDcaZFTWiG.jpg,tv,172.1668,0,8.235,34,,1,['US'],"['montana', 'u.s. marshal', 'cowboy', 'police procedural', 'based on tv series', 'dramatic', 'suspenseful', 'empathetic']",Spencer Hudnut,3,0,0,0,0,0,0,0
7410,Martial Arts of Shaolin,O Templo de Shaolin 3: As Artes Marciais de Shaolin,"[28, 35]",https://image.tmdb.org/t/p/w500/jYCPgZwDgYK5uOivmgBB0xckqKM.jpg,movie,1.147,40,6.4,82,94,,"['CN', 'HK']","['martial arts', 'kung fu', 'shaolin', 'shaolin kung fu', 'shaolin monk']",Lau Kar-Leung,-1,0,0,0,0,0,0,0
7411,Martin Lawrence Live: Runteldat,Martin Lawrence Live: Runteldat,"[35, 99]",https://image.tmdb.org/t/p/w500/fRpS1sr1GFPgQobsXoNm5lxatcy.jpg,movie,0.4794,24,5.214,21,113,,['US'],"['scandal', 'growing up', 'divorce']",Martin Lawrence,5,0,0,0,0,0,0,0
7412,Martin Luther: The Idea that Changed the World,Martin Luther: The Idea that Changed the World,"[99, 36]",https://image.tmdb.org/t/p/w500/7hBcdaF61MzkY5ZFrjBJSHHenlF.jpg,movie,0.3051,9,7.0,11,114,,['US'],"['germany', 'protestant', ""women's rights"", 'martin luther', 'free public education', 'separation of church and state', 'theologian']",David Batty,-1,0,0,0,0,0,0,0
7413,Martyrs of Marriage,Martyrs of Marriage,[],https://image.tmdb.org/t/p/w500/pv5ddOfNZ6D3j3npMOnZgcquswY.jpg,movie,0.1498,10,8.0,2,90,,['IN'],[],Deepika Narayan Bhardwaj,-1,0,0,0,0,0,0,0
7414,Marvel & ESPN Films Present: 1 of 1: Genesis,Marvel & ESPN Films Present: 1 of 1 - Genesis,[99],,movie,1.6705,11,5.7,2,76,,['US'],"['sports', 'american football', 'comic book', 'based on comic']",Eric Drath,-1,0,1,0,0,0,1,0
7415,Marvel's Iron Man & Hulk: Heroes United,Homem de Ferro e Hulk: Super-Heróis Unidos,"[28, 12, 16, 10751]",https://image.tmdb.org/t/p/w500/j2mv9DczY12TZtA8L8PcMqaiSkI.jpg,movie,0.9367,13,5.9,215,71,,['US'],"['superhero', 'based on comic']",Leo Riley,1,0,1,0,0,0,1,0
7416,Mary and the Witch's Flower,Mary e a Flor da Feiticeira,"[12, 16, 10751, 14]",https://image.tmdb.org/t/p/w500/rRVcNahAM4edrPhgldrz5Ac5td6.jpg,movie,3.5804,9,7.129,878,102,,['JP'],"['witch', 'based on novel or book', 'magic', 'cat', 'school of witchcraft', ""based on children's book"", 'anime']",Hiromasa Yonebayashi,1,0,0,0,0,0,0,1
7417,Mary Poppins Returns,O Retorno de Mary Poppins,"[14, 10751, 35]",https://image.tmdb.org/t/p/w500/8g1P4sxOitwFaf3UBeT8n4F5sBy.jpg,movie,6.6183,8,6.512,3433,131,,['US'],"['london, england', 'based on novel or book', 'magic', 'nanny', 'musical', 'family relationships', 'sequel', 'animated scene', 'female protagonist', 'housekeeper', 'family', 'discipline', 'depression era', 'live action and animation', '1930s']",Rob Marshall,1,0,0,0,0,0,0,0
7418,Mary Portas: Secret Shopper,Mary Portas: Secret Shopper,[10764],https://image.tmdb.org/t/p/w500/rqx7ulHDW8u9Dtib5LEW6RRdQoP.jpg,tv,0.5219,15,8.2,4,[47],3,['GB'],['shopping'],,3,0,0,0,0,0,0,0
7419,Masoom,Masoom,[],,movie,0.6511,53,0.0,0,18,,['IN'],[],Kuldeep Chand Agarwal,-1,0,0,0,0,0,0,0
7420,Master,Fantasmas do Passado,"[27, 18, 9648]",https://image.tmdb.org/t/p/w500/gxbwRHsQ2v6DQv28ttp7pIx7Utj.jpg,movie,2.8796,4,5.152,128,99,,['US'],[],Mariama Diallo,5,0,0,0,0,0,0,0
7421,Mater,Mater,[18],https://image.tmdb.org/t/p/w500/k9kYT1IIqu5t7slPROL2BQSApRM.jpg,movie,2.1842,7,6.0,6,93,,"['HR', 'FR', 'RS']",[],Jure Pavlović,-1,0,0,0,0,0,0,0
7422,Matichya Chuli,मातीच्या चुली,"[35, 18]",https://image.tmdb.org/t/p/w500/vWaeaw6dmfpOWABW35rcke9z3hG.jpg,movie,2.1132,20,7.5,2,132,,['IN'],"['family', 'drama']",Atul Kale,-1,0,0,0,0,0,0,0
7423,Max Rose,Max Rose,[18],https://image.tmdb.org/t/p/w500/bYj8TrSLTGCTYRY8ODynFAa194X.jpg,movie,0.6832,10,5.6,9,83,,"['US', 'MX']",[],Daniel Noah,-1,0,0,0,0,0,0,0
7424,May We Chat,Podemos Conversar,"[53, 18]",https://image.tmdb.org/t/p/w500/c71Jzw0UguFp1J1c2QVp4TLToh3.jpg,movie,1.0392,12,4.75,20,98,,['HK'],"['deaf-mute', 'chat', 'hong kong', 'prostitution', 'juvenile delinquent', 'drugs', 'triad', 'duringcreditsstinger', 'teen drama']",Philip Yung Chi-Kwong,-1,0,0,0,0,0,0,0
7425,May You Prosper,يجعلو عامر,[35],https://image.tmdb.org/t/p/w500/58hqjCNIGKA9PTuSP5mNqbm1Cj4.jpg,movie,0.1705,9,5.7,3,88,,['EG'],[],Shadi Ali,-1,0,0,0,0,0,0,0
7426,Maya Angelou: And Still I Rise,Maya Angelou: Ainda Me Levanto,[99],https://image.tmdb.org/t/p/w500/vPHuLJDVyZGOuTqhy3aao88waT0.jpg,movie,0.546,10,8.0,15,112,,['US'],"['poet', 'feminist activism']",Bob Hercules,-1,0,0,0,0,0,0,0
7427,Maynard,Maynard,"[99, 36]",https://image.tmdb.org/t/p/w500/e7L4iBhK31O4YaWKuWEe7gwbNtd.jpg,movie,0.6092,9,5.2,5,99,,['US'],"['government', 'southern usa', 'atlanta']",Sam Pollard,-1,0,0,0,0,0,0,0
7428,Maza Pati Karodpati,माझा पती करोडपती,[35],https://image.tmdb.org/t/p/w500/4hVJN4WCGMSTWUaOpea9YR4Mc4r.jpg,movie,0.0855,38,6.0,2,130,,,[],Sachin Pilgaonkar,-1,0,0,0,0,0,0,0
7429,Me and the Alien,Me and the Alien MuMu,"[16, 35, 10765]",https://image.tmdb.org/t/p/w500/dyCXinv7yqetYHlss2hHikxBkNF.jpg,tv,3.8041,1,7.25,4,[24],1,['JP'],"['alien', 'based on manga', 'college student', 'anime', 'household appliances', 'science fiction']",,3,0,0,0,0,0,1,1
7430,Mean Dreams,Mean Dreams,"[18, 53]",https://image.tmdb.org/t/p/w500/sf1yPzqPNfmwh7RumTunOUir3f0.jpg,movie,0.5467,10,6.4,137,108,,"['CA', 'US']","['small town', 'child abuse', 'sheriff', 'parent child relationship', 'gas station', 'runaway', 'motel', 'forest', 'fall', 'coming of age', 'money', 'murder', 'dirty cop', 'police corruption', 'dog', 'illegal drugs', 'young love', 'small town sheriff', 'autumn', 'suspenseful']",Nathan Morlando,5,0,0,0,0,0,0,0
7431,Mean Streets,Caminhos Perigosos,"[18, 80]",https://image.tmdb.org/t/p/w500/yNsh9hqjawnvAXWATmsy8pkNWdM.jpg,movie,9.0135,53,7.054,2262,112,,['US'],"['secret love', 'italian american', 'gangster', 'protection money', 'epilepsy', 'redemption', 'money', 'little italy', 'catholicism', 'manhattan, new york city', 'grand']",Martin Scorsese,5,0,0,0,0,0,0,0
7432,Meditation Park,Parque de Meditação,[18],https://image.tmdb.org/t/p/w500/sC3bgqxlZ0lB45zIEFfu6R1WrMm.jpg,movie,0.4544,9,6.6,19,94,,['CA'],['woman director'],Mina Shum,-1,0,0,0,0,0,0,0
7433,Medium,A Paranormal,"[80, 18, 9648, 10765]",https://image.tmdb.org/t/p/w500/w27IIhZJ57hYo8HOCABUtuxFMrG.jpg,tv,42.7722,21,7.453,561,,7,['US'],"['medium', 'psychic power', 'paranormal', 'criminal consultant', 'phoenix, arizona']",Glenn Gordon Caron,3,0,0,0,0,0,0,0
